Status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,Present employment since,Installment rate in percentage of disposable income,Personal status and sex,Other debtors / guarantors,Present residence since,Property,Age in years,Other installment plans,Housing,Number of existing credits at this bank,Job,Number of people being liable to provide maintenance for,Telephone,Foreign worker,Score,Young/Old
0.00000000,36.00000000,1.00000000,3.00000000,2746.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,31.00000000,0.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,12.00000000,2.00000000,3.00000000,708.00000000,0.00000000,2.00000000,2.00000000,2.00000000,2.00000000,3.00000000,1.00000000,38.00000000,2.00000000,1.00000000,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,24.00000000,2.00000000,3.00000000,4351.00000000,4.00000000,2.00000000,1.00000000,1.00000000,0.00000000,4.00000000,1.00000000,48.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,12.00000000,4.00000000,7.00000000,701.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,32.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,15.00000000,3.00000000,3.00000000,3643.00000000,0.00000000,4.00000000,1.00000000,1.00000000,0.00000000,4.00000000,1.00000000,27.00000000,2.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,30.00000000,4.00000000,0.00000000,4249.00000000,0.00000000,0.00000000,4.00000000,3.00000000,0.00000000,2.00000000,2.00000000,28.00000000,2.00000000,1.00000000,2.00000000,3.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,24.00000000,2.00000000,4.00000000,1938.00000000,0.00000000,1.00000000,4.00000000,0.00000000,0.00000000,3.00000000,1.00000000,32.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,24.00000000,2.00000000,1.00000000,2910.00000000,0.00000000,3.00000000,2.00000000,2.00000000,0.00000000,1.00000000,3.00000000,34.00000000,2.00000000,2.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,2.00000000,3.00000000,2659.00000000,3.00000000,2.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,28.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,4.00000000,0.00000000,1028.00000000,0.00000000,2.00000000,4.00000000,1.00000000,0.00000000,3.00000000,0.00000000,36.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,8.00000000,4.00000000,0.00000000,3398.00000000,0.00000000,3.00000000,1.00000000,2.00000000,0.00000000,4.00000000,0.00000000,39.00000000,2.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
3.00000000,12.00000000,4.00000000,3.00000000,5801.00000000,4.00000000,4.00000000,2.00000000,2.00000000,0.00000000,4.00000000,1.00000000,49.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,24.00000000,2.00000000,0.00000000,1525.00000000,3.00000000,3.00000000,4.00000000,1.00000000,0.00000000,3.00000000,2.00000000,34.00000000,2.00000000,1.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000
2.00000000,36.00000000,2.00000000,4.00000000,4473.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,31.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,6.00000000,2.00000000,4.00000000,1068.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,28.00000000,2.00000000,1.00000000,1.00000000,2.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,24.00000000,4.00000000,1.00000000,6615.00000000,0.00000000,0.00000000,2.00000000,2.00000000,0.00000000,4.00000000,3.00000000,75.00000000,2.00000000,2.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,4.00000000,7.00000000,1864.00000000,1.00000000,2.00000000,4.00000000,1.00000000,0.00000000,2.00000000,0.00000000,30.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,60.00000000,2.00000000,0.00000000,7408.00000000,1.00000000,1.00000000,4.00000000,1.00000000,0.00000000,2.00000000,1.00000000,24.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
3.00000000,48.00000000,4.00000000,1.00000000,11590.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,4.00000000,2.00000000,24.00000000,0.00000000,0.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
0.00000000,24.00000000,0.00000000,3.00000000,4110.00000000,0.00000000,4.00000000,3.00000000,2.00000000,0.00000000,4.00000000,3.00000000,23.00000000,0.00000000,0.00000000,2.00000000,2.00000000,2.00000000,0.00000000,0.00000000,2.00000000,0.00000000
0.00000000,6.00000000,4.00000000,3.00000000,3384.00000000,0.00000000,2.00000000,1.00000000,0.00000000,0.00000000,4.00000000,0.00000000,44.00000000,2.00000000,0.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
1.00000000,13.00000000,2.00000000,4.00000000,2101.00000000,0.00000000,1.00000000,2.00000000,1.00000000,2.00000000,4.00000000,1.00000000,23.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,15.00000000,2.00000000,5.00000000,1275.00000000,4.00000000,2.00000000,4.00000000,1.00000000,0.00000000,2.00000000,2.00000000,24.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
0.00000000,24.00000000,2.00000000,3.00000000,4169.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,1.00000000,28.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,10.00000000,2.00000000,3.00000000,1521.00000000,0.00000000,2.00000000,4.00000000,0.00000000,0.00000000,2.00000000,2.00000000,31.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,24.00000000,4.00000000,7.00000000,5743.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,4.00000000,3.00000000,24.00000000,2.00000000,2.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
0.00000000,21.00000000,2.00000000,3.00000000,3599.00000000,0.00000000,3.00000000,1.00000000,1.00000000,0.00000000,4.00000000,2.00000000,26.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,18.00000000,2.00000000,4.00000000,3213.00000000,2.00000000,1.00000000,1.00000000,3.00000000,0.00000000,3.00000000,0.00000000,25.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
1.00000000,18.00000000,2.00000000,9.00000000,4439.00000000,0.00000000,4.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,33.00000000,0.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
2.00000000,10.00000000,2.00000000,0.00000000,3949.00000000,0.00000000,1.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,37.00000000,2.00000000,1.00000000,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,15.00000000,4.00000000,4.00000000,1459.00000000,0.00000000,2.00000000,4.00000000,1.00000000,0.00000000,2.00000000,2.00000000,43.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,13.00000000,4.00000000,4.00000000,882.00000000,0.00000000,1.00000000,4.00000000,2.00000000,2.00000000,4.00000000,0.00000000,23.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
1.00000000,24.00000000,2.00000000,4.00000000,3758.00000000,2.00000000,0.00000000,1.00000000,1.00000000,0.00000000,4.00000000,3.00000000,23.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,6.00000000,3.00000000,9.00000000,1743.00000000,1.00000000,2.00000000,1.00000000,2.00000000,0.00000000,2.00000000,0.00000000,34.00000000,2.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,9.00000000,4.00000000,7.00000000,1136.00000000,3.00000000,4.00000000,4.00000000,2.00000000,0.00000000,3.00000000,3.00000000,32.00000000,2.00000000,2.00000000,2.00000000,2.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,9.00000000,2.00000000,5.00000000,1236.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,4.00000000,0.00000000,23.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
1.00000000,9.00000000,2.00000000,3.00000000,959.00000000,0.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,2.00000000,29.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,1.00000000,2.00000000,1.00000000
3.00000000,18.00000000,4.00000000,1.00000000,3229.00000000,4.00000000,0.00000000,2.00000000,2.00000000,0.00000000,4.00000000,3.00000000,38.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,12.00000000,0.00000000,4.00000000,6199.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,2.00000000,1.00000000,28.00000000,2.00000000,0.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,10.00000000,2.00000000,7.00000000,727.00000000,2.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,46.00000000,2.00000000,2.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,24.00000000,2.00000000,0.00000000,1246.00000000,0.00000000,1.00000000,4.00000000,2.00000000,0.00000000,2.00000000,0.00000000,23.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
3.00000000,12.00000000,4.00000000,4.00000000,2331.00000000,4.00000000,4.00000000,1.00000000,2.00000000,1.00000000,4.00000000,0.00000000,49.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,36.00000000,3.00000000,4.00000000,4463.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,26.00000000,2.00000000,1.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,12.00000000,2.00000000,4.00000000,776.00000000,0.00000000,2.00000000,4.00000000,3.00000000,0.00000000,2.00000000,0.00000000,28.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,30.00000000,2.00000000,3.00000000,2406.00000000,0.00000000,3.00000000,4.00000000,1.00000000,0.00000000,4.00000000,0.00000000,23.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
1.00000000,18.00000000,2.00000000,7.00000000,1239.00000000,4.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,61.00000000,2.00000000,2.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
2.00000000,12.00000000,2.00000000,4.00000000,3399.00000000,4.00000000,4.00000000,2.00000000,2.00000000,0.00000000,3.00000000,2.00000000,37.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
2.00000000,12.00000000,3.00000000,0.00000000,2247.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,2.00000000,2.00000000,36.00000000,1.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,6.00000000,2.00000000,3.00000000,1766.00000000,0.00000000,2.00000000,1.00000000,3.00000000,0.00000000,2.00000000,1.00000000,21.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,18.00000000,2.00000000,3.00000000,2473.00000000,0.00000000,0.00000000,4.00000000,2.00000000,0.00000000,1.00000000,2.00000000,25.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
3.00000000,12.00000000,2.00000000,9.00000000,1542.00000000,0.00000000,3.00000000,2.00000000,2.00000000,0.00000000,4.00000000,2.00000000,36.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,4.00000000,1.00000000,3850.00000000,0.00000000,3.00000000,3.00000000,2.00000000,0.00000000,1.00000000,2.00000000,27.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,2.00000000,3.00000000,3650.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,4.00000000,2.00000000,22.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,36.00000000,2.00000000,3.00000000,3446.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,42.00000000,2.00000000,1.00000000,1.00000000,2.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,18.00000000,2.00000000,3.00000000,3001.00000000,0.00000000,3.00000000,2.00000000,1.00000000,0.00000000,4.00000000,0.00000000,40.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,36.00000000,2.00000000,0.00000000,3079.00000000,4.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,0.00000000,36.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,4.00000000,4.00000000,6070.00000000,0.00000000,4.00000000,3.00000000,2.00000000,0.00000000,4.00000000,2.00000000,33.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,10.00000000,4.00000000,3.00000000,2146.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,3.00000000,0.00000000,23.00000000,2.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,60.00000000,4.00000000,0.00000000,13756.00000000,4.00000000,4.00000000,2.00000000,2.00000000,0.00000000,4.00000000,3.00000000,63.00000000,0.00000000,2.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,60.00000000,1.00000000,2.00000000,14782.00000000,1.00000000,4.00000000,3.00000000,1.00000000,0.00000000,4.00000000,3.00000000,60.00000000,0.00000000,2.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
0.00000000,48.00000000,1.00000000,9.00000000,7685.00000000,0.00000000,3.00000000,2.00000000,1.00000000,2.00000000,4.00000000,2.00000000,37.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,18.00000000,3.00000000,4.00000000,2320.00000000,0.00000000,0.00000000,2.00000000,3.00000000,0.00000000,3.00000000,0.00000000,34.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,7.00000000,3.00000000,4.00000000,846.00000000,4.00000000,4.00000000,3.00000000,2.00000000,0.00000000,4.00000000,3.00000000,36.00000000,2.00000000,2.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,36.00000000,2.00000000,0.00000000,14318.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,2.00000000,3.00000000,57.00000000,2.00000000,2.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,6.00000000,4.00000000,0.00000000,362.00000000,1.00000000,2.00000000,4.00000000,1.00000000,0.00000000,4.00000000,2.00000000,52.00000000,2.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,20.00000000,2.00000000,3.00000000,2212.00000000,4.00000000,3.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,39.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,18.00000000,2.00000000,1.00000000,12976.00000000,0.00000000,0.00000000,3.00000000,1.00000000,0.00000000,4.00000000,3.00000000,38.00000000,2.00000000,2.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,22.00000000,2.00000000,0.00000000,1283.00000000,4.00000000,3.00000000,4.00000000,1.00000000,0.00000000,4.00000000,1.00000000,25.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
2.00000000,12.00000000,2.00000000,0.00000000,1330.00000000,0.00000000,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,26.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,30.00000000,3.00000000,9.00000000,4272.00000000,1.00000000,2.00000000,2.00000000,2.00000000,0.00000000,2.00000000,1.00000000,26.00000000,2.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,4.00000000,4.00000000,2238.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,1.00000000,2.00000000,25.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,18.00000000,2.00000000,4.00000000,1126.00000000,4.00000000,1.00000000,4.00000000,1.00000000,0.00000000,2.00000000,0.00000000,21.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
1.00000000,18.00000000,4.00000000,3.00000000,7374.00000000,0.00000000,0.00000000,4.00000000,2.00000000,0.00000000,4.00000000,1.00000000,40.00000000,1.00000000,1.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,15.00000000,4.00000000,9.00000000,2326.00000000,2.00000000,2.00000000,2.00000000,2.00000000,0.00000000,4.00000000,2.00000000,27.00000000,0.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,9.00000000,2.00000000,9.00000000,1449.00000000,0.00000000,3.00000000,3.00000000,1.00000000,0.00000000,2.00000000,2.00000000,27.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,2.00000000,0.00000000,1820.00000000,0.00000000,2.00000000,2.00000000,3.00000000,0.00000000,2.00000000,1.00000000,30.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,12.00000000,2.00000000,3.00000000,983.00000000,3.00000000,1.00000000,1.00000000,1.00000000,0.00000000,4.00000000,0.00000000,19.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,36.00000000,2.00000000,0.00000000,3249.00000000,0.00000000,3.00000000,2.00000000,2.00000000,0.00000000,4.00000000,3.00000000,39.00000000,0.00000000,2.00000000,1.00000000,3.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,6.00000000,4.00000000,4.00000000,1957.00000000,0.00000000,3.00000000,1.00000000,1.00000000,0.00000000,4.00000000,2.00000000,31.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
